File Name:	uwb_dipole.rff		
			
Polarizat.	0.000	Phase	
Frequency	5.000 G	 [GHz]	
Roll  	0.000	[deg]	
Ch.	Channel1		
Beam			
Switch			
Dir	0.00	dBi	
Azimuth  [deg]	Amplitude (dB)	Phase [Deg]	
-180.0000	-64.0937	51.5143	
-175.0000	-65.1103	52.6113	
-170.0000	-68.1000	69.0005	
-165.0000	-66.6074	90.6824	
-160.0000	-66.4208	95.2272	
-155.0000	-64.1573	96.7500	
-150.0000	-66.5521	92.3422	
-145.0000	-66.5194	99.3476	
-140.0000	-64.8548	113.1666	
-135.0000	-68.3926	116.7069	
-130.0000	-68.2922	118.9510	
-125.0000	-66.5714	116.9349	
-120.0000	-66.3054	131.4289	
-115.0000	-67.6343	148.7723	
-110.0000	-68.2988	152.5126	
-105.0000	-70.4799	150.4268	
-100.0000	-69.5283	148.1114	
-95.0000	-67.0211	162.1005	
-90.0000	-68.4429	170.6945	
-85.0000	-68.4065	-171.4798	
-80.0000	-69.8161	-169.5660	
-75.0000	-69.0184	-169.6652	
-70.0000	-68.2239	-159.8831	
-65.0000	-67.1896	-146.7068	
-60.0000	-68.7471	-139.7869	
-55.0000	-67.9408	-143.2634	
-50.0000	-67.1615	-133.4840	
-45.0000	-67.7172	-128.4894	
-40.0000	-66.7248	-120.6975	
-35.0000	-66.4107	-121.5457	
-30.0000	-66.6772	-119.5858	
-25.0000	-67.1602	-107.9710	
-20.0000	-65.1929	-101.9706	
-15.0000	-64.1994	-108.0596	
-10.0000	-64.8573	-114.1582	
-5.0000	-66.1330	-115.9749	
0.0000	-66.7776	-114.8601	
5.0000	-66.3402	-116.7377	
10.0000	-65.2256	-115.6708	
15.0000	-64.6121	-109.0983	
20.0000	-64.8302	-101.5348	
25.0000	-66.2393	-99.4664	
30.0000	-67.0649	-109.2825	
35.0000	-66.5328	-112.9111	
40.0000	-66.6925	-112.5253	
45.0000	-68.1642	-117.3567	
50.0000	-66.6432	-120.7211	
55.0000	-68.1721	-130.8963	
60.0000	-68.0824	-128.1278	
65.0000	-67.8252	-137.6107	
70.0000	-68.0883	-138.9778	
75.0000	-69.2118	-155.4716	
80.0000	-69.5355	-149.6178	
85.0000	-68.1409	-159.8681	
90.0000	-67.9955	-174.4599	
95.0000	-68.2253	176.1640	
100.0000	-68.6033	163.1858	
105.0000	-70.0641	164.3903	
110.0000	-67.8432	166.8130	
115.0000	-67.0119	158.2110	
120.0000	-65.8729	143.3846	
125.0000	-67.3364	126.4717	
130.0000	-67.9685	125.9193	
135.0000	-69.4651	133.5251	
140.0000	-65.7563	123.0881	
145.0000	-66.5170	106.6618	
150.0000	-67.0819	97.6914	
155.0000	-64.5065	100.8446	
160.0000	-66.3512	95.1223	
165.0000	-66.4918	93.0445	
170.0000	-68.8964	73.0607	
175.0000	-65.9059	51.9131	
180.0000	-64.0285	51.1209	
			
			
			
[Side Lobes Table]
			
No.	Rel Ampl	Azimuth  [deg]	Absolute Ampl
1L	-0.48	155.00	-64.51
2L	-1.73	140.00	-65.76
3L	-1.84	120.00	-65.87
		 	
File Name:	uwb_dipole.rff		
			
Polarizat.	0.000	Phase	
Frequency	5.000 G	 [GHz]	
Roll  	5.000	[deg]	
Ch.	Channel1		
Beam			
Switch			
Dir	0.00	dBi	
Azimuth  [deg]	Amplitude (dB)	Phase [Deg]	
-180.0000	-64.3688	51.5630	
-175.0000	-64.3776	51.1535	
-170.0000	-67.2627	57.2866	
-165.0000	-67.8052	84.7871	
-160.0000	-66.5931	88.2326	
-155.0000	-65.8024	101.1170	
-150.0000	-64.9808	88.0403	
-145.0000	-66.1535	93.4293	
-140.0000	-68.5956	111.4858	
-135.0000	-67.5712	98.0771	
-130.0000	-66.8798	104.1452	
-125.0000	-67.5611	128.4748	
-120.0000	-68.9090	134.4281	
-115.0000	-69.8600	120.7074	
-110.0000	-70.0307	125.8848	
-105.0000	-67.5334	134.9563	
-100.0000	-67.8496	157.2511	
-95.0000	-68.5591	164.3759	
-90.0000	-69.7594	177.8263	
-85.0000	-70.0310	167.6032	
-80.0000	-69.6343	179.9057	
-75.0000	-68.6089	-173.7781	
-70.0000	-68.7623	-161.7101	
-65.0000	-70.6151	-160.2533	
-60.0000	-69.6743	-153.3596	
-55.0000	-67.8447	-153.8311	
-50.0000	-68.9421	-135.4335	
-45.0000	-67.7632	-142.0858	
-40.0000	-68.2663	-129.6785	
-35.0000	-67.0736	-122.3469	
-30.0000	-66.3605	-125.3939	
-25.0000	-67.3939	-123.8403	
-20.0000	-66.7786	-107.1043	
-15.0000	-64.8386	-108.0069	
-10.0000	-64.7299	-115.5079	
-5.0000	-65.7422	-118.5420	
0.0000	-66.8300	-116.7537	
5.0000	-66.8352	-115.8257	
10.0000	-65.7702	-114.8939	
15.0000	-64.8610	-110.5292	
20.0000	-64.4450	-105.0627	
25.0000	-65.0598	-97.4606	
30.0000	-66.4966	-100.4303	
35.0000	-66.5246	-107.5892	
40.0000	-66.4794	-110.9470	
45.0000	-66.6295	-108.1775	
50.0000	-66.7002	-122.5712	
55.0000	-67.4837	-116.0909	
60.0000	-66.9807	-124.0627	
65.0000	-67.4549	-127.8690	
70.0000	-67.7939	-138.2106	
75.0000	-67.4599	-131.2800	
80.0000	-66.8863	-144.5953	
85.0000	-67.4021	-158.1581	
90.0000	-67.8932	-158.0982	
95.0000	-68.6476	-165.4210	
100.0000	-67.5444	-160.8978	
105.0000	-66.3501	-170.2909	
110.0000	-66.8023	167.1730	
115.0000	-66.2036	153.1560	
120.0000	-68.1169	142.6192	
125.0000	-67.8064	152.0478	
130.0000	-67.9782	144.7401	
135.0000	-65.2604	139.6097	
140.0000	-66.4405	115.7609	
145.0000	-67.2400	116.7831	
150.0000	-66.8000	117.1763	
155.0000	-65.0002	96.4663	
160.0000	-66.1030	105.9858	
165.0000	-66.1391	93.4515	
170.0000	-68.3457	87.7317	
175.0000	-67.2274	56.7907	
180.0000	-64.3969	51.3651	
			
			
			
[Side Lobes Table]
			
No.	Rel Ampl	Azimuth  [deg]	Absolute Ampl
1R	-0.61	-150.00	-64.98
2R	-2.51	-130.00	-66.88
3R	-3.16	-105.00	-67.53
		 	
File Name:	uwb_dipole.rff		
			
Polarizat.	0.000	Phase	
Frequency	5.000 G	 [GHz]	
Roll  	10.000	[deg]	
Ch.	Channel1		
Beam			
Switch			
Dir	0.00	dBi	
