File name:	uwb_dipole.rff
Date:	14/03/2014 4:16
Comments:
Frequency:	4.000 GHz
Channel:	Channel1
Switch:
Beam:
4th Axis:
Tertiary:	0.000
Z axis:	Amplitude [dB]


	Roll  [deg]
Azimuth  [deg]	-180.0000	-175.0000	-170.0000	-165.0000	-160.0000	-155.0000	-150.0000	-145.0000	-140.0000	-135.0000	-130.0000	-125.0000	-120.0000	-115.0000	-110.0000	-105.0000	-100.0000	-95.0000	-90.0000	-85.0000	-80.0000	-75.0000	-70.0000	-65.0000	-60.0000	-55.0000	-50.0000	-45.0000	-40.0000	-35.0000	-30.0000	-25.0000	-20.0000	-15.0000	-10.0000	-5.0000	0.0000	5.0000	10.0000	15.0000	20.0000	25.0000	30.0000	35.0000	40.0000	45.0000	50.0000	55.0000	60.0000	65.0000	70.0000	75.0000	80.0000	85.0000	90.0000	95.0000	100.0000	105.0000	110.0000	115.0000	120.0000	125.0000	130.0000	135.0000	140.0000	145.0000	150.0000	155.0000	160.0000	165.0000	170.0000	175.0000	180.0000	
0.0000	-62.4401	-64.0561	-66.0920	-63.0636	-61.8887	-63.2032	-62.4948	-63.5676	-63.1933	-63.6217	-64.2897	-64.4340	-63.9198	-64.4518	-63.9272	-64.1125	-64.6524	-65.3048	-64.1668	-64.4732	-64.3512	-64.3179	-64.3202	-64.9815	-63.2197	-64.5879	-64.1561	-63.7231	-63.8981	-62.8613	-63.8688	-63.4376	-62.8516	-64.0746	-64.0553	-63.1030	-62.7331	-63.0396	-63.8929	-64.3514	-63.0922	-62.8990	-63.7220	-63.0343	-64.7813	-63.3825	-64.3853	-64.8111	-63.2584	-65.9881	-63.6515	-63.3529	-64.5345	-65.0416	-63.8272	-64.8265	-64.0895	-63.8118	-62.7808	-65.8748	-64.4004	-63.5775	-64.5489	-63.8326	-63.3962	-64.0376	-62.2416	-62.9391	-61.3690	-62.8066	-65.7456	-63.7177	-62.5264	
5.0000	-62.7388	-63.2415	-65.8904	-65.2923	-62.1209	-62.9465	-62.9050	-63.7793	-64.0374	-63.7716	-64.3837	-64.8652	-65.8054	-64.4510	-64.2131	-66.9118	-65.9717	-64.9688	-65.0072	-66.2565	-65.5969	-64.9115	-66.7601	-64.0529	-65.7867	-65.2127	-64.2849	-64.8848	-64.6643	-64.0154	-63.2546	-64.1636	-63.2204	-63.9672	-64.5997	-63.7974	-62.8049	-62.8375	-63.5162	-64.2090	-63.4982	-62.4541	-63.2000	-62.8135	-63.3739	-63.7819	-62.9309	-64.0603	-63.5640	-63.8205	-62.8371	-64.4413	-64.0786	-62.4398	-63.6404	-63.2064	-63.4719	-62.8826	-65.2014	-62.8198	-62.3070	-63.5197	-63.4710	-64.4035	-62.6302	-63.7037	-62.4261	-62.6726	-61.5873	-61.5874	-64.7620	-64.6738	-62.7306	
10.0000	-62.6880	-64.1940	-66.9577	-63.9940	-62.5119	-63.8710	-63.0913	-64.5549	-65.2778	-64.7930	-64.5386	-65.8837	-66.4135	-67.2748	-64.6822	-66.0792	-68.2179	-67.7726	-65.8862	-66.8484	-67.5985	-65.3598	-67.3919	-66.4100	-64.9118	-66.5765	-65.0104	-64.9147	-65.7217	-64.0623	-63.9944	-64.1353	-63.7347	-64.7524	-64.6654	-63.4183	-62.8757	-63.1108	-63.8576	-64.1770	-62.7765	-62.3207	-62.9461	-62.1059	-63.7516	-62.6492	-62.7393	-63.8072	-62.5152	-64.0011	-62.7942	-62.3465	-63.8150	-63.0417	-63.0032	-62.8502	-63.1040	-61.8007	-62.3960	-64.0602	-62.9602	-62.3920	-62.7241	-63.6904	-62.3894	-63.3747	-61.9737	-62.7683	-61.1106	-62.4848	-65.1755	-63.7781	-62.7135	
15.0000	-63.0455	-63.3520	-66.5001	-66.3039	-63.0331	-64.1519	-64.2784	-64.4919	-64.8611	-66.4640	-67.0055	-65.2101	-67.1657	-65.9421	-68.7854	-68.7731	-67.3423	-67.3401	-68.2410	-68.2708	-68.3193	-67.9563	-67.9850	-65.8808	-68.2042	-66.6397	-65.8577	-66.2192	-65.3951	-65.8276	-64.3089	-64.6458	-63.9308	-64.7295	-65.2532	-64.2576	-63.2174	-62.9810	-63.4998	-64.3058	-63.4501	-62.2995	-62.6718	-62.1853	-62.2262	-63.4086	-62.3190	-62.7302	-63.0322	-62.9021	-62.3365	-63.0755	-63.4231	-61.9540	-62.5487	-62.7256	-62.4920	-62.2976	-63.5821	-62.5603	-61.3288	-63.3171	-62.5854	-63.3624	-62.6593	-63.4440	-62.0935	-62.9336	-61.8673	-61.5207	-64.3115	-64.7515	-63.0924	
20.0000	-63.0546	-64.4630	-67.7524	-64.9573	-63.4776	-65.7772	-64.8630	-65.8878	-65.4659	-66.5966	-68.2829	-67.7196	-67.8267	-67.9536	-67.2373	-69.7600	-70.6707	-68.9637	-68.9136	-68.7654	-69.5040	-67.8068	-70.0211	-67.4270	-66.8174	-68.6363	-66.1423	-66.5265	-66.3923	-65.4203	-65.0550	-64.7402	-64.2833	-65.3819	-65.4254	-64.0166	-63.2563	-63.2372	-63.9973	-64.3031	-62.9216	-62.3916	-62.9204	-61.6400	-62.8295	-62.6476	-62.5037	-62.7992	-62.3191	-63.1411	-62.7447	-61.6975	-63.4788	-62.7072	-62.6105	-62.2472	-62.8700	-61.7242	-62.4535	-63.3612	-62.4642	-62.2443	-62.2821	-63.7984	-62.2802	-63.5585	-62.1112	-63.6300	-61.6195	-62.5626	-65.3018	-64.1810	-63.0843	
25.0000	-63.5568	-63.8869	-66.7804	-66.8842	-63.7326	-65.0419	-66.1403	-66.4680	-66.8882	-66.5936	-67.8101	-67.7654	-69.9313	-67.6740	-69.5766	-69.7886	-69.4724	-68.8698	-70.4635	-70.6922	-68.9757	-70.2113	-68.8716	-67.5412	-69.5838	-67.8129	-67.5282	-67.4658	-67.0330	-66.9658	-65.1989	-65.7045	-64.8047	-65.2750	-65.9970	-64.8853	-63.7459	-63.3584	-63.8392	-64.5816	-63.6411	-62.7232	-63.1998	-62.3405	-62.0271	-62.9743	-62.5887	-62.6340	-62.9878	-62.7017	-61.9680	-63.6576	-63.1495	-62.3622	-62.2520	-63.7084	-62.0651	-62.9265	-63.2538	-63.6778	-61.0141	-63.5158	-62.5977	-63.0717	-62.8867	-63.4568	-62.5867	-63.8610	-62.9143	-62.1141	-64.9174	-65.2347	-63.5060	
30.0000	-63.7391	-65.1421	-68.6277	-65.4771	-63.9167	-66.5023	-65.6756	-67.8452	-67.8300	-68.5473	-68.2138	-67.8280	-70.6172	-68.6957	-68.7945	-69.3268	-72.7024	-69.1550	-69.4690	-70.6180	-69.3733	-67.9894	-69.9041	-68.4054	-67.8038	-70.3177	-67.1217	-67.6843	-68.4524	-66.5549	-65.6936	-65.8900	-65.3990	-66.1290	-66.1116	-64.7085	-63.8264	-63.7775	-64.4610	-64.5735	-63.3767	-62.9358	-63.5670	-62.1652	-62.7416	-62.5489	-62.9645	-62.6836	-63.0322	-63.4359	-62.5065	-62.4339	-64.0131	-64.0685	-62.5734	-63.4713	-62.9436	-62.5191	-62.3763	-64.8445	-62.8974	-62.6798	-62.5413	-63.8320	-62.6661	-63.5268	-62.6772	-64.7493	-62.5981	-63.4057	-66.0775	-64.8630	-63.7199	
35.0000	-64.3970	-64.5859	-67.5654	-67.7137	-64.3881	-65.7366	-66.3574	-66.3523	-67.6841	-67.8814	-71.5759	-68.2462	-68.6035	-69.4041	-68.6483	-71.3353	-67.2651	-71.9529	-69.8496	-70.1844	-68.7374	-70.9292	-67.7068	-68.2421	-69.9849	-67.5163	-69.8760	-67.4944	-67.8716	-69.6442	-66.1750	-66.4038	-66.1055	-66.3686	-66.7495	-65.6869	-64.5911	-64.1168	-64.5895	-65.0246	-64.2664	-63.1229	-63.7814	-63.2665	-62.6927	-63.1792	-63.0970	-63.0559	-63.0704	-63.6799	-62.7168	-64.3218	-63.6030	-63.1151	-63.6307	-64.6919	-63.1463	-63.6685	-64.4170	-63.8544	-62.3127	-64.3949	-63.5555	-63.5793	-63.6304	-63.8384	-62.8098	-64.5733	-63.9328	-62.9826	-65.7435	-66.0896	-64.3678	
40.0000	-64.8125	-66.1782	-69.8633	-66.5034	-64.9859	-67.3107	-65.9679	-68.3129	-66.8304	-67.2543	-71.0716	-69.5441	-69.0379	-71.4338	-66.6123	-71.0633	-69.2632	-70.4381	-68.8467	-70.4092	-68.8170	-69.0268	-69.5393	-67.7794	-68.4629	-68.5374	-69.7071	-67.5214	-68.8094	-69.1979	-66.6633	-66.9289	-66.9230	-67.2820	-67.1594	-65.7564	-64.8200	-64.7932	-65.3400	-65.2048	-63.7673	-63.3720	-64.3797	-63.2047	-63.6275	-63.5355	-64.1398	-63.5342	-63.4566	-64.4972	-63.4779	-63.9072	-64.7392	-64.6586	-63.9896	-65.1257	-64.1653	-63.6099	-64.2360	-65.7548	-64.0413	-63.9991	-63.8285	-65.1154	-63.6384	-64.4279	-63.1851	-65.5792	-63.5969	-64.5289	-67.1389	-65.9335	-64.7638	
