File name:	uwb_dipole.rff
Date:	14/03/2014 4:16
Comments:
Frequency:	3.700 GHz
Channel:	Channel1
Switch:
Beam:
4th Axis:
Tertiary:	0.000
Z axis:	Amplitude [dB]


	Roll  [deg]
Azimuth  [deg]	-180.0000	-175.0000	-170.0000	-165.0000	-160.0000	-155.0000	-150.0000	-145.0000	-140.0000	-135.0000	-130.0000	-125.0000	-120.0000	-115.0000	-110.0000	-105.0000	-100.0000	-95.0000	-90.0000	-85.0000	-80.0000	-75.0000	-70.0000	-65.0000	-60.0000	-55.0000	-50.0000	-45.0000	-40.0000	-35.0000	-30.0000	-25.0000	-20.0000	-15.0000	-10.0000	-5.0000	0.0000	5.0000	10.0000	15.0000	20.0000	25.0000	30.0000	35.0000	40.0000	45.0000	50.0000	55.0000	60.0000	65.0000	70.0000	75.0000	80.0000	85.0000	90.0000	95.0000	100.0000	105.0000	110.0000	115.0000	120.0000	125.0000	130.0000	135.0000	140.0000	145.0000	150.0000	155.0000	160.0000	165.0000	170.0000	175.0000	180.0000	
0.0000	-61.6789	-61.8821	-64.8237	-66.2926	-61.8346	-61.3330	-62.8042	-62.1085	-63.7151	-62.4808	-62.1506	-62.8388	-64.1345	-63.1794	-63.6802	-62.1809	-64.6313	-63.7010	-63.1602	-62.3202	-64.9101	-63.5398	-62.6903	-63.6564	-63.1968	-63.3462	-62.7832	-63.3526	-62.1869	-62.1483	-63.7646	-62.2624	-61.7228	-61.5316	-61.6724	-62.0681	-62.5116	-62.6144	-62.1292	-61.5173	-61.5157	-62.1910	-62.3056	-62.8681	-62.3095	-63.0074	-62.7425	-62.4446	-63.9251	-63.0833	-62.8846	-63.3201	-63.2706	-63.6546	-62.3702	-63.6655	-63.8259	-63.8044	-61.6388	-63.3194	-64.1414	-63.4764	-63.6687	-63.4756	-63.5675	-63.3036	-62.3417	-63.1884	-61.1216	-62.4167	-66.1914	-63.9986	-61.6933	
5.0000	-61.4370	-62.6715	-66.3363	-64.8497	-61.6452	-62.5169	-62.6112	-62.4140	-64.5367	-63.2709	-63.5447	-62.4606	-64.9463	-63.9176	-64.8874	-63.2324	-64.4158	-64.2100	-65.5222	-63.3212	-64.1732	-65.2973	-63.5925	-64.6267	-63.0823	-65.0533	-62.5787	-64.9182	-61.7068	-63.3916	-63.3044	-62.2049	-61.9281	-61.6884	-61.8662	-62.3193	-62.5689	-62.4144	-61.7837	-61.2766	-61.6516	-62.1102	-61.8912	-62.2968	-61.5681	-63.5292	-61.3126	-63.1324	-61.9537	-63.1939	-62.1519	-62.3154	-62.6326	-62.6760	-62.8886	-61.9878	-62.4831	-63.6679	-62.2854	-61.6482	-62.8604	-63.1410	-63.6261	-61.8735	-64.1885	-62.3752	-62.4384	-61.9397	-60.8563	-63.7344	-65.9160	-62.8788	-61.4482	
10.0000	-61.8048	-61.9653	-64.7496	-66.8540	-62.8492	-62.1215	-63.8395	-62.4380	-63.3290	-64.7691	-65.1630	-63.4008	-64.2499	-64.2137	-66.7941	-64.4142	-64.8168	-66.1197	-64.9694	-64.7495	-65.3861	-65.4430	-65.0284	-64.7649	-65.6874	-64.6648	-64.2387	-65.2885	-63.7164	-62.7464	-64.2335	-62.7529	-62.4172	-62.1191	-62.0271	-62.2400	-62.5452	-62.3970	-61.8456	-61.3062	-61.2991	-61.9165	-61.7517	-61.9467	-61.3192	-61.8806	-62.4019	-61.3943	-62.5357	-62.2258	-61.8553	-62.5868	-61.7012	-62.3908	-61.5458	-62.5892	-62.2410	-62.7216	-61.0921	-62.4167	-63.3739	-61.4432	-62.4056	-62.9861	-61.6785	-63.2450	-61.9169	-62.4211	-60.5558	-61.7672	-65.6410	-64.1980	-61.8076	
15.0000	-61.7099	-62.7557	-66.4437	-65.5200	-62.4124	-63.3278	-64.4004	-63.2462	-63.9148	-64.0726	-67.5888	-64.6407	-66.3646	-63.7491	-67.8165	-67.6058	-65.2373	-66.2121	-67.4919	-66.4540	-65.2214	-67.3316	-66.7160	-65.8777	-65.3056	-67.0274	-63.7939	-67.2990	-63.6251	-64.7216	-64.2373	-62.8210	-62.8151	-62.5068	-62.3532	-62.5573	-62.5851	-62.2175	-61.5496	-61.2300	-61.7353	-62.1544	-61.7693	-61.8010	-60.9004	-62.3931	-61.2913	-62.2510	-61.2552	-62.2262	-61.8050	-62.0333	-61.6924	-62.2462	-61.6040	-62.0477	-61.4056	-62.7797	-62.1279	-60.7172	-63.0328	-61.8356	-62.5084	-62.0656	-62.7935	-62.0355	-62.5030	-61.7070	-60.4775	-63.1687	-65.7608	-63.2079	-61.7264	
20.0000	-62.2502	-62.2651	-64.8457	-67.2530	-63.3809	-62.5448	-65.3567	-64.4534	-65.0233	-64.1122	-64.6632	-66.6105	-67.6317	-67.3061	-66.2487	-65.7255	-69.9594	-68.7554	-65.9384	-67.1097	-69.4469	-66.9808	-66.8341	-67.9284	-67.6901	-65.8972	-66.4896	-65.9832	-65.9507	-64.7031	-66.3290	-63.8356	-63.3379	-63.1533	-62.8003	-62.7727	-62.7464	-62.5332	-61.9126	-61.3597	-61.4850	-62.1674	-62.1584	-62.1241	-61.3330	-61.2547	-62.0280	-61.1297	-62.2531	-62.1132	-61.0586	-62.6036	-61.7058	-61.7914	-61.8014	-61.6665	-62.5962	-62.1324	-60.8712	-62.2140	-62.5759	-61.8031	-61.7685	-62.8920	-62.1730	-62.8496	-61.9559	-63.4289	-60.7843	-61.6708	-65.1099	-64.3778	-62.1894	
25.0000	-62.1631	-63.2080	-66.6298	-65.9735	-62.4889	-63.5052	-65.4426	-65.1060	-67.1898	-64.8592	-66.6667	-65.4061	-69.2450	-67.7176	-70.2467	-67.2022	-67.4007	-70.5901	-67.6819	-68.2609	-67.9420	-70.3846	-67.8439	-68.0737	-68.0432	-67.9379	-66.0124	-68.4470	-64.7460	-66.3505	-66.4769	-64.0346	-63.9006	-63.6574	-63.1723	-63.1467	-62.9710	-62.6020	-61.8564	-61.4500	-61.8950	-62.2964	-62.1410	-62.3416	-61.2136	-62.0688	-61.3075	-61.8268	-61.3637	-62.9849	-61.4073	-62.0283	-62.0755	-62.2573	-61.9947	-61.9917	-61.9023	-63.0419	-62.3848	-60.7682	-62.8100	-61.8183	-62.5631	-62.1795	-63.1164	-62.4448	-63.1115	-62.8415	-61.1324	-63.3067	-65.7091	-63.4743	-62.1771	
30.0000	-62.7614	-62.8911	-65.6758	-67.8857	-63.5669	-62.5373	-65.0737	-64.6043	-66.6972	-67.3021	-67.5082	-66.5696	-66.9607	-69.4738	-68.2393	-69.2549	-69.9091	-68.9356	-68.7700	-67.2453	-71.9367	-68.1035	-69.4693	-68.5230	-69.6690	-68.1450	-68.0862	-68.0510	-67.3060	-64.8896	-68.4557	-65.7629	-64.6786	-64.5113	-63.8221	-63.6285	-63.4668	-63.1410	-62.3241	-61.7532	-61.7424	-62.2531	-62.2202	-62.6696	-62.0135	-61.6035	-62.5919	-61.6201	-61.7836	-62.1468	-62.0528	-62.9206	-62.3484	-61.8827	-62.5543	-62.1652	-63.4420	-62.3425	-61.7108	-62.9875	-62.7910	-62.3867	-61.6251	-63.3942	-62.1711	-63.3683	-62.7142	-64.7337	-61.9705	-62.5907	-65.9025	-64.8289	-62.7822	
35.0000	-63.0456	-64.2574	-68.2949	-66.5784	-63.0679	-63.7549	-65.2504	-64.8944	-66.9377	-66.3042	-70.7083	-67.2708	-68.2513	-70.1856	-69.4310	-68.4297	-69.0484	-70.8152	-71.1919	-66.9981	-70.6639	-69.6795	-70.1313	-68.6430	-69.6419	-70.4916	-66.7561	-71.2989	-66.3846	-66.1535	-68.3377	-65.9542	-65.4168	-64.8919	-64.2314	-64.0462	-63.8112	-63.2431	-62.3718	-61.8944	-62.1296	-62.3484	-62.4098	-62.9989	-61.8421	-62.3561	-62.5070	-62.8419	-61.6428	-63.0187	-61.9744	-62.9394	-63.6901	-62.5292	-63.0622	-62.6161	-63.1976	-63.6904	-62.8704	-62.0710	-63.4543	-63.0070	-62.6351	-63.1215	-63.2407	-62.7187	-63.9375	-64.3939	-62.2801	-64.4162	-66.5133	-64.1998	-63.0033	
40.0000	-63.8529	-64.0501	-67.2790	-69.4309	-64.7492	-63.7195	-66.4132	-65.7343	-67.1984	-66.3406	-66.3263	-69.9897	-68.6092	-68.6994	-71.7406	-68.6637	-71.6982	-67.8664	-68.5570	-71.8124	-69.3180	-69.7551	-68.6953	-70.6782	-69.7945	-68.7884	-70.6662	-67.3683	-72.2561	-66.5542	-68.2485	-67.6957	-66.3441	-65.9883	-65.2064	-64.7147	-64.5165	-64.0669	-63.1785	-62.5493	-62.4836	-62.6920	-62.6192	-63.2135	-62.8682	-62.0492	-63.2200	-62.8678	-63.3895	-63.0684	-63.0511	-63.1302	-63.3668	-63.7932	-63.6271	-63.6262	-64.1702	-64.0416	-62.4929	-64.1104	-64.2278	-63.4680	-63.1616	-63.9690	-63.4262	-63.5385	-62.9640	-65.7998	-63.4577	-63.7987	-67.0948	-65.8765	-63.8302	
