2.00000000000000000E9	1.05660098930844980E2
2.00781250000000000E9	1.04657863201759540E2
2.01562500000000000E9	1.03655336253621090E2
2.02343750000000000E9	1.02652556546102190E2
2.03125000000000000E9	1.01649229302036860E2
2.03906250000000000E9	1.00644759441108620E2
2.04687500000000000E9	9.96402568218006120E1
2.05468750000000000E9	9.86356871552536420E1
2.06250000000000000E9	9.76300410811390410E1
2.07031250000000000E9	9.66244540332378500E1
2.07812500000000000E9	9.56179186713882960E1
2.08593750000000000E9	9.46109799542713500E1
2.09375000000000000E9	9.36035812161760460E1
2.10156250000000000E9	9.25956470778615430E1
2.10937500000000000E9	9.15872173491586490E1
2.11718750000000000E9	9.05783839982763260E1
2.12500000000000000E9	8.95690592201548160E1
2.13281250000000000E9	8.85593187075981450E1
2.14062500000000000E9	8.75490939721093750E1
2.14843750000000000E9	8.65384825875532650E1
2.15625000000000000E9	8.55274627176653550E1
2.16406250000000000E9	8.45160588604254490E1
2.17187500000000000E9	8.35043256851604280E1
2.17968750000000000E9	8.24924749627912850E1
2.18750000000000000E9	8.14798012232726520E1
2.19531250000000000E9	8.04669589093834500E1
2.20312500000000000E9	7.94541626608410390E1
2.21093750000000000E9	7.84409156752913810E1
2.21875000000000000E9	7.74274044351304980E1
2.22656250000000000E9	7.64134396087896840E1
2.23437500000000000E9	7.53990728612449070E1
2.24218750000000000E9	7.43853707709841140E1
2.25000000000000000E9	7.33711383337547310E1
2.25781250000000000E9	7.23567754279999780E1
2.26562500000000000E9	7.13424798115473640E1
2.27343750000000000E9	7.03277366467569200E1
2.28125000000000000E9	6.93132223127757110E1
2.28906250000000000E9	6.82988748539779780E1
2.29687500000000000E9	6.72851261123317280E1
2.30468750000000000E9	6.62713690796393530E1
2.31250000000000000E9	6.52572005968633830E1
2.32031250000000000E9	6.42440643837807630E1
2.32812500000000000E9	6.32304339550950000E1
2.33593750000000000E9	6.22178402801672000E1
2.34375000000000000E9	6.12061209067564690E1
2.35156250000000000E9	6.01944814977158680E1
2.35937500000000000E9	5.91827074707584620E1
2.36718750000000000E9	5.81727796805194860E1
2.37500000000000000E9	5.71631470748823660E1
2.38281250000000000E9	5.61541489785412030E1
2.39062500000000000E9	5.51466014668366180E1
2.39843750000000000E9	5.41387055304827940E1
2.40625000000000000E9	5.31332716735555890E1
2.41406250000000000E9	5.21287192465295310E1
2.42187500000000000E9	5.11250367609022940E1
2.42968750000000000E9	5.01222422530025740E1
2.43750000000000000E9	4.91221382252672180E1
2.44531250000000000E9	4.81225068984918810E1
2.45312500000000000E9	4.71251708625250390E1
2.46093750000000000E9	4.61290615321127450E1
2.46875000000000000E9	4.51348657329666560E1
2.47656250000000000E9	4.41427366739991810E1
2.48437500000000000E9	4.31528108204621840E1
2.49218750000000000E9	4.21646837900639500E1
2.50000000000000000E9	4.11791259039236660E1
2.50781250000000000E9	4.01957996824205650E1
2.51562500000000000E9	3.92148456476851500E1
2.52343750000000000E9	3.82371697843441890E1
2.53125000000000000E9	3.72618390777345350E1
2.53906250000000000E9	3.62898610995269520E1
2.54687500000000000E9	3.53203666634950770E1
2.55468750000000000E9	3.43540011260981840E1
2.56250000000000000E9	3.33915820376269100E1
2.57031250000000000E9	3.24325333780578620E1
2.57812500000000000E9	3.14762839735655090E1
2.58593750000000000E9	3.05245528398665610E1
2.59375000000000000E9	2.95770336991093030E1
2.60156250000000000E9	2.86333138656859190E1
2.60937500000000000E9	2.76939584462967890E1
2.61718750000000000E9	2.67591383834051740E1
2.62500000000000000E9	2.58285641585813860E1
2.63281250000000000E9	2.49028659249770580E1
2.64062500000000000E9	2.39814173431839620E1
2.64843750000000000E9	2.30657917112386590E1
2.65625000000000000E9	2.21548993049127900E1
2.66406250000000000E9	2.12496290023138190E1
2.67187500000000000E9	2.03492649577390460E1
2.67968750000000000E9	1.94554334896945560E1
2.68750000000000000E9	1.85668220347183910E1
2.69531250000000000E9	1.76845628958994650E1
2.70312500000000000E9	1.68095735703207930E1
2.71093750000000000E9	1.59402036489516430E1
2.71875000000000000E9	1.50763984514038850E1
2.72656250000000000E9	1.42201525250045680E1
2.73437500000000000E9	1.33709445838057910E1
2.74218750000000000E9	1.25288077091515100E1
2.75000000000000000E9	1.16935296735312420E1
2.75781250000000000E9	1.08672120916975250E1
2.76562500000000000E9	1.00472296290100040E1
2.77343750000000000E9	9.23509748454727310E0
2.78125000000000000E9	8.43085677410417310E0
2.78906250000000000E9	7.63470641314948660E0
2.79687500000000000E9	6.84691900374706550E0
2.80468750000000000E9	6.06763130638265300E0
2.81250000000000000E9	5.29690922440119220E0
2.82031250000000000E9	4.53495768396025940E0
2.82812500000000000E9	3.78192850627783050E0
2.83593750000000000E9	3.03778330116276600E0
2.84375000000000000E9	2.30311697842056610E0
2.85156250000000000E9	1.57764325195660680E0
2.85937500000000000E9	8.61756762819793390E-1
2.86718750000000000E9	1.55495002551409800E-1
2.87500000000000000E9	-5.40983707096493300E-1
2.89062500000000000E9	-1.90414315189301630E0
2.90625000000000000E9	-3.22655488944868060E0
2.92187500000000000E9	-4.50772413730645030E0
2.93750000000000000E9	-5.74665510551293670E0
2.95312500000000000E9	-6.94267365717612250E0
2.96875000000000000E9	-8.09538306726136450E0
2.98437500000000000E9	-9.20449479690687510E0
3.00000000000000000E9	-1.02695185463774740E1
3.03125000000000000E9	-1.22685567957988880E1
3.06250000000000000E9	-1.40945693166924140E1
3.09375000000000000E9	-1.57535008748584950E1
3.12500000000000000E9	-1.72548636813685910E1
3.15625000000000000E9	-1.86116603955124370E1
3.18750000000000000E9	-1.98403297715835760E1
3.21875000000000000E9	-2.09629166817177200E1
3.25000000000000000E9	-2.19991982970792540E1
3.28125000000000000E9	-2.29780444763649690E1
3.31250000000000000E9	-2.39225058830132700E1
3.34375000000000000E9	-2.48594843763585160E1
3.37500000000000000E9	-2.58128522129834790E1
3.40625000000000000E9	-2.68044498802733070E1
3.43750000000000000E9	-2.78565247036194430E1
3.46875000000000000E9	-2.89816131892727120E1
3.50000000000000000E9	-3.01957004426746870E1
3.53125000000000000E9	-3.15076212730360170E1
3.56250000000000000E9	-3.29219766909465640E1
3.59375000000000000E9	-3.44459205005531200E1
3.62500000000000000E9	-3.60786197104341030E1
3.65625000000000000E9	-3.78207989173415140E1
3.68750000000000000E9	-3.96693955117891140E1
3.71875000000000000E9	-4.16235659068597650E1
3.75000000000000000E9	-4.36768534275882470E1
3.78125000000000000E9	-4.58285728864413770E1
3.81250000000000000E9	-4.80693646887077540E1
3.84375000000000000E9	-5.03977147946604200E1
3.87500000000000000E9	-5.28085628208050380E1
3.90625000000000000E9	-5.52967130893024540E1
3.93750000000000000E9	-5.78563414270695380E1
3.96875000000000000E9	-6.04865499826732300E1
4.00000000000000000E9	-6.31815110517163790E1
4.02083333299999970E9	-6.50116354535472850E1
4.04166666700000030E9	-6.68672722264505110E1
4.06250000000000000E9	-6.87470781061078200E1
4.08333333299999970E9	-7.06522554864022640E1
4.10416666700000030E9	-7.25800781387493290E1
4.12500000000000000E9	-7.45300965369991260E1
4.14583333299999970E9	-7.65017279051274630E1
4.16666666700000030E9	-7.84932916836134350E1
4.18750000000000000E9	-8.05052685210270800E1
4.20833333299999970E9	-8.25361712288817810E1
4.22916666700000030E9	-8.45853095534073600E1
4.25000000000000000E9	-8.66523008228902290E1
4.27083333299999970E9	-8.87365745026073680E1
4.29166666700000030E9	-9.08374714430824780E1
4.31250000000000000E9	-9.29545798696039150E1
4.33333333400000060E9	-9.50870830913842190E1
4.35416666700000030E9	-9.72348434488843690E1
4.37500000000000000E9	-9.93974739392885810E1
4.39583333400000060E9	-1.01574380803703220E2
4.41666666700000030E9	-1.03765694319407540E2
4.43750000000000000E9	-1.05970281918052800E2
4.45833333400000060E9	-1.08188145697084950E2
4.47916666700000030E9	-1.10419061390198610E2
4.50000000000000000E9	-1.12662092003202010E2
4.52083333400000060E9	-1.14917587804181400E2
4.54166666700000030E9	-1.17186472776355830E2
4.56250000000000000E9	-1.19468876269648020E2
