File Name:	UWB_patch_stairs_V2.rff		
			
		Phase	
Frequency	4.000 G	 [GHz]	
Polarizat.	0.00000	[deg]	
Ch.	Channel1		
Beam			
Switch			
Dir	0.00	dBi	
Azimuth  [deg]	Amplitude (dB)	Phase [Deg]	
-180.0000	-64.6232	34.4562	
-175.0000	-67.3297	36.9959	
-170.0000	-69.8963	77.6650	
-165.0000	-65.1510	90.7855	
-160.0000	-64.6068	77.0185	
-155.0000	-65.9693	84.7668	
-150.0000	-65.3144	79.6423	
-145.0000	-68.4687	88.0917	
-140.0000	-68.4358	91.6436	
-135.0000	-73.0337	103.2266	
-130.0000	-71.3483	147.8279	
-125.0000	-69.3945	148.4767	
-120.0000	-71.3606	164.2643	
-115.0000	-70.1470	164.9985	
-110.0000	-73.3304	140.6269	
-105.0000	-72.3592	-162.4661	
-100.0000	-74.5882	-150.8959	
-95.0000	-72.8347	-139.2544	
-90.0000	-71.7786	-153.7717	
-85.0000	-73.3162	-138.5652	
-80.0000	-76.4712	-135.2891	
-75.0000	-74.2166	-129.4547	
-70.0000	-71.0215	-113.8546	
-65.0000	-74.3852	-118.0601	
-60.0000	-70.6973	-127.6573	
-55.0000	-73.0204	-106.2700	
-50.0000	-70.7251	-104.9806	
-45.0000	-70.0023	-106.6758	
-40.0000	-70.2788	-93.4842	
-35.0000	-67.8298	-93.1470	
-30.0000	-67.9927	-94.5376	
-25.0000	-67.8059	-88.1363	
-20.0000	-67.9189	-83.0464	
-15.0000	-67.4783	-70.7971	
-10.0000	-65.5135	-64.1990	
-5.0000	-64.4931	-65.0397	
0.0000	-64.2454	-65.5925	
5.0000	-64.6773	-65.1620	
10.0000	-66.1669	-64.6620	
15.0000	-68.5334	-79.0505	
20.0000	-68.1030	-97.3727	
25.0000	-67.2194	-96.0325	
30.0000	-68.8033	-104.3463	
35.0000	-67.1509	-111.2065	
40.0000	-69.1966	-105.0504	
45.0000	-69.5014	-121.1006	
50.0000	-70.1693	-124.9301	
55.0000	-69.4781	-128.8167	
60.0000	-71.4258	-128.3716	
65.0000	-69.9787	-155.0125	
70.0000	-71.1196	-127.6516	
75.0000	-69.1205	-159.2288	
80.0000	-69.7517	-167.9368	
85.0000	-73.1168	177.6698	
90.0000	-70.4134	-171.0371	
95.0000	-70.3554	170.8283	
100.0000	-68.4537	162.4959	
105.0000	-69.6471	159.7061	
110.0000	-67.0053	142.9290	
115.0000	-68.3955	113.8793	
120.0000	-70.0592	122.2620	
125.0000	-67.6870	114.3261	
130.0000	-67.1500	100.5821	
135.0000	-67.2549	80.6863	
140.0000	-66.3759	89.9867	
145.0000	-67.0429	72.6344	
150.0000	-67.4379	67.0027	
155.0000	-64.8799	49.8070	
160.0000	-63.2992	64.9548	
165.0000	-65.9061	69.2137	
170.0000	-66.4925	46.6857	
175.0000	-64.5353	36.0244	
180.0000	-64.6569	34.6850	
			
			
			
[Side Lobes Table]
			
No.	Rel Ampl	Azimuth  [deg]	Absolute Ampl
1L	-3.08	140.00	-66.38
2L	-3.85	130.00	-67.15
3L	-3.71	110.00	-67.01
1R	-1.24	175.00	-64.54
		 	
File Name:	UWB_patch_stairs_V2.rff		
			
		Phase	
Frequency	4.000 G	 [GHz]	
Polarizat.	90.00000	[deg]	
Ch.	Channel1		
Beam			
Switch			
Dir	0.00	dBi	
Azimuth  [deg]	Amplitude (dB)	Phase [Deg]	
-180.0000	-90.4923	115.7368	
-175.0000	-95.3356	22.3010	
-170.0000	-93.8996	-36.0205	
-165.0000	-90.6322	49.5961	
-160.0000	-80.7642	26.9350	
-155.0000	-83.5547	-10.0808	
-150.0000	-88.3762	-8.6559	
-145.0000	-86.7246	104.1697	
-140.0000	-78.5846	82.8452	
-135.0000	-77.9991	78.3464	
-130.0000	-72.7191	108.6082	
-125.0000	-71.7220	83.7340	
-120.0000	-72.3168	65.1254	
-115.0000	-72.6066	82.4969	
-110.0000	-73.4655	86.4814	
-105.0000	-78.3102	106.9216	
-100.0000	-74.4004	121.3137	
-95.0000	-72.1931	113.4331	
-90.0000	-73.5339	123.9083	
-85.0000	-76.0161	121.0580	
-80.0000	-76.1208	139.6232	
-75.0000	-74.6705	142.0122	
-70.0000	-75.4438	144.8841	
-65.0000	-75.4707	153.6063	
-60.0000	-76.7740	166.4510	
-55.0000	-76.5439	173.3369	
-50.0000	-76.1865	-177.8258	
-45.0000	-78.5309	-174.2887	
-40.0000	-75.5834	-163.9845	
-35.0000	-78.6657	178.8275	
-30.0000	-81.1231	-143.3678	
-25.0000	-79.8763	-142.2002	
-20.0000	-80.0752	-153.0737	
-15.0000	-81.8430	-153.7467	
-10.0000	-84.3149	-160.6676	
-5.0000	-89.1093	-177.2911	
0.0000	-92.7141	155.2562	
5.0000	-98.1500	121.9363	
10.0000	-93.1417	20.1329	
15.0000	-86.2006	0.0070	
20.0000	-82.3353	7.2013	
25.0000	-80.8351	10.1922	
30.0000	-82.7415	14.1968	
35.0000	-78.5120	-7.9614	
40.0000	-79.3825	12.0955	
45.0000	-79.0604	-19.7778	
50.0000	-77.0187	-29.5484	
55.0000	-75.9744	-18.7006	
60.0000	-76.3538	-47.1202	
65.0000	-74.6025	-38.4773	
70.0000	-76.5998	-62.4452	
75.0000	-74.0894	-62.3518	
80.0000	-73.6754	-60.0325	
85.0000	-72.7401	-88.8383	
90.0000	-74.1347	-74.8726	
95.0000	-73.1342	-96.1456	
100.0000	-72.7964	-88.1889	
105.0000	-72.0912	-103.2531	
110.0000	-71.1659	-108.9582	
115.0000	-71.5528	-109.4818	
120.0000	-73.7261	-130.8239	
